#,MLS #,Status,Area,Address,Zip,# Beds Total,# Baths Full,# Baths Half,# Living,# Stories,# Garage Spaces,Year Built,Acres,Sqft Total,LP$SqFt,List Price,Sold/Lease$/SqFt,Sold/Lease Price,Sold/Lease Date,ADOM,CDOM
3228,7115903,S,NE,12230 Shropshire BLVD,78753,3,2,0,1,1,2,1992,0.21,"1,319",$172.78 ,"$227,900 ",$172.78 ,"$227,900 ",8/31/2017,6,6
3229,3801093,S,NE,11708 Timber Heights DR,78754,3,2,0,1,1,2,2006,0.13,"1,683",$139.33 ,"$234,500 ",$135.47 ,"$228,000 ",8/7/2017,46,46
3230,1602927,S,NE,11217 Sisquoc Formation VW,78754,3,2,0,1,1,2,2017,,"1,740",$154.74 ,"$269,250 ",$131.61 ,"$229,005 ",11/10/2017,,
3231,8707407,S,NE,11313 Dawes PL,78754,3,2,0,1,1,2,2017,,"1,508",$157.16 ,"$236,990 ",$152.46 ,"$229,906 ",9/27/2017,7,7
3232,3484683,S,NE,6720 Crosne ST,78754,3,2,1,2,2,2,2013,0.21,"2,038",$112.86 ,"$230,000 ",$112.86 ,"$230,000 ",11/15/2017,9,9
3233,7303529,S,NE,9906 DORSET DR,78753,3,2,0,1,1,1,1972,0,"1,239",$193.62 ,"$239,900 ",$185.63 ,"$230,000 ",10/25/2017,21,21
3234,1017461,S,NE,6600 Carisbrooke LN,78754,3,2,0,2,1,2,1992,0.21,"1,915",$117.44 ,"$224,900 ",$120.10 ,"$230,000 ",7/25/2017,6,6
3235,9255378,S,NE,11027 Sly Beaver DR,78754,3,2,1,1,2,2,2013,0.12,"1,786",$131.02 ,"$234,000 ",$128.78 ,"$230,000 ",11/9/2017,126,126
3236,9426888,S,NE,12313 Kelton DR,78754,3,2,0,1,1,2,2002,0.2,"1,722",$128.92 ,"$222,000 ",$133.57 ,"$230,000 ",6/27/2017,4,4
3237,1855711,S,NE,10904 Worn Sole DR,78754,3,2,1,1,2,2,2012,,"1,429",$157.45 ,"$225,000 ",$160.95 ,"$230,000 ",5/26/2017,4,4
3238,9701844,S,NE,11209 Kirkland Hill PATH,78754,3,2,1,2,2,2,2014,0.1,"2,101",$111.38 ,"$234,000 ",$109.47 ,"$230,000 ",6/19/2017,7,7
3239,7191087,S,NE,12009 Gaelic DR,78754,3,2,0,1,1,2,2009,0.19,"1,918",$119.92 ,"$230,000 ",$119.92 ,"$230,000 ",6/12/2017,14,14
3240,5271605,S,NE,6300 Garden Rose PATH,78754,3,2,0,1,1,2,2016,0.13,"1,605",$140.19 ,"$225,000 ",$143.93 ,"$231,000 ",11/20/2017,2,2
3241,7642947,S,NE,11125 Dawes PL,78754,3,2,0,1,1,2,2017,,"1,508",$157.16 ,"$236,990 ",$154.19 ,"$232,515 ",9/27/2017,7,7
3242,6559808,S,NE,1415 Baronets TRL,78753,3,2,0,,1,2,1983,0.17,"1,337",$169.78 ,"$227,000 ",$174.27 ,"$233,000 ",9/6/2017,1,1
3243,9770523,S,NE,5817 Grampian CV,78754,3,2,0,2,1,2,2012,0.3,"1,947",$121.73 ,"$237,000 ",$119.93 ,"$233,500 ",8/23/2017,12,12
3244,9187693,S,NE,6604 Garden Rose PATH,78754,3,2,1,2,2,2,2014,0.12,"2,101",$111.85 ,"$235,000 ",$111.14 ,"$233,500 ",7/24/2017,16,16
3245,3638490,S,NE,11129 Kirkland Hill PATH,78754,3,2,1,2,2,2,2014,0.1,"1,937",$121.27 ,"$234,900 ",$121.27 ,"$234,900 ",9/15/2017,12,12
3246,5394287,S,NE,11209 Harlyn Bay RD,78754,3,2,1,2,2,2,2014,0.1,"2,068",$116.05 ,"$240,000 ",$114.12 ,"$236,000 ",11/10/2017,41,41
3247,3356644,S,NE,11113 Friendship DR,78754,3,2,0,2,1,2,2009,0.16,"1,864",$127.63 ,"$237,900 ",$126.72 ,"$236,200 ",10/19/2017,6,6
3248,6439717,S,NE,11806 North Oaks DR,78753,3,1,0,1,1,2,1959,0.29,"1,107",$216.71 ,"$239,900 ",$213.64 ,"$236,500 ",9/1/2017,40,40
3249,2318398,S,NE,11213 Dawes PL,78754,3,2,0,1,1,2,2017,,"1,508",$167.10 ,"$251,990 ",$157.16 ,"$236,990 ",9/29/2017,13,13
3250,9123793,S,NE,7200 Longford TRL,78754,3,2,0,2,1,2,2015,0.16,"1,887",$129.84 ,"$245,000 ",$125.60 ,"$237,000 ",10/30/2017,104,104
3251,8555425,S,NE,6301 Garden Rose PATH,78754,3,2,1,2,2,2,2015,0.1,"2,068",$118.47 ,"$245,000 ",$115.29 ,"$238,420 ",11/10/2017,19,19
3252,1646391,S,NE,11216 Dawes PL,78754,3,2,0,1,1,2,2017,,"1,704",$150.23 ,"$255,990 ",$140.13 ,"$238,775 ",9/26/2017,5,5
3253,4638439,S,NE,11209 Dawes PL,78754,3,2,0,1,1,2,2017,,"1,704",$143.77 ,"$244,990 ",$140.19 ,"$238,888 ",10/24/2017,12,12
3254,5552118,S,NE,1200 Silverton CT,78753,4,2,1,2,2,2,2002,0.24,"1,712",$140.13 ,"$239,900 ",$139.60 ,"$239,000 ",7/31/2017,6,6
3255,1503208,S,NE,11109 Friendship DR,78754,3,2,1,2,2,2,2010,0.15,"1,745",$137.48 ,"$239,900 ",$137.48 ,"$239,900 ",9/28/2017,9,9
3256,4110375,S,NE,1001 WARRINGTON DR,78753,3,2,0,1,1,1,1972,0.18,"1,123",$213.62 ,"$239,900 ",$213.62 ,"$239,900 ",6/15/2017,12,12
3257,4563423,S,NE,12052 Trotwood DR,78753,3,2,0,1,1,2,1986,0.13,"1,158",$198.53 ,"$229,900 ",$207.25 ,"$240,000 ",9/27/2017,3,6
3258,6756416,S,NE,11200 Drumellan ST,78754,3,2,1,2,2,2,2013,0.11,"2,045",$119.80 ,"$245,000 ",$117.36 ,"$240,000 ",8/23/2017,58,58
3259,1744514,S,NE,11529 Timber Heights DR,78754,3,2,0,1,1,2,2006,0.14,"1,684",$139.55 ,"$235,000 ",$142.52 ,"$240,000 ",6/13/2017,3,3
3260,1437005,S,NE,7008 Cromarty CV,78754,3,2,0,1,1,2,2007,0.18,"1,858",$131.81 ,"$244,900 ",$129.17 ,"$240,000 ",6/14/2017,15,15
3261,6719645,S,NE,11025 Liberty Farms DR,78754,4,2,1,2,2,2,2007,0.14,"2,490",$98.39 ,"$245,000 ",$96.79 ,"$241,000 ",9/21/2017,10,10
3262,8378511,S,NE,11924 Timber Heights DR,78754,3,2,1,2,2,2,2010,0.13,"1,745",$134.67 ,"$235,000 ",$138.11 ,"$241,000 ",8/29/2017,5,5
3263,7129606,S,NE,12307 Uttimer LN,78753,3,2,1,3,2,2,1994,0.18,"2,346",$104.43 ,"$245,000 ",$102.73 ,"$241,000 ",9/29/2017,43,43
3264,8104150,S,NE,6620 Ashprington LN,78754,3,2,0,2,1,2,1992,0.2,"1,915",$130.03 ,"$249,000 ",$125.85 ,"$241,000 ",7/13/2017,7,7
3265,5686580,S,NE,11124 Silo Valley DR,78754,3,2,0,1,1,2,2005,0.18,"1,731",$141.48 ,"$244,900 ",$139.80 ,"$242,000 ",6/30/2017,25,25
3266,2546990,S,NE,11217 Liberty Farms DR,78754,4,2,0,1,1,2,2007,0.17,"1,801",$125.99 ,"$226,900 ",$134.37 ,"$242,000 ",5/25/2017,5,5
3267,3131435,S,NE,11309 Dawes PL,78754,4,2,1,2,2,2,2017,,"2,232",$123.65 ,"$275,990 ",$108.65 ,"$242,500 ",9/29/2017,5,5
3268,1432869,S,NE,11205 Dawes PL,78754,4,2,0,1,1,2,2017,,"1,908",$129.97 ,"$247,990 ",$127.10 ,"$242,500 ",9/29/2017,51,51
3269,7315441,S,NE,2508 Biddle WAY,78754,3,2,0,1,1,2,2017,,"1,704",$155.51 ,"$264,990 ",$142.60 ,"$242,990 ",10/5/2017,45,45
3270,7720714,S,NE,6400 Garden Rose PATH,78754,3,2,1,2,2,2,2015,0.1,"2,068",$117.50 ,"$243,000 ",$117.50 ,"$243,000 ",10/24/2017,32,32
3271,9738922,S,NE,9400 Magna Carta LOOP,78754,4,2,1,2,2,2,2005,0.23,"2,190",$111.83 ,"$244,900 ",$111.55 ,"$244,300 ",9/19/2017,45,45
3272,7770248,S,NE,1011 Newport Ave,78753,3,2,0,1,1,2,1970,0.3,"1,602",$149.81 ,"$239,990 ",$152.93 ,"$245,000 ",10/4/2017,3,3
3273,5769497,S,NE,11212 Barns TRL,78754,3,2,1,2,2,2,2012,0.1,"2,305",$104.08 ,"$239,900 ",$106.29 ,"$245,000 ",10/25/2017,68,68
3274,8917415,S,NE,11217 Dawes PL,78754,4,2,0,1,1,2,2017,,"2,042",$123.89 ,"$252,990 ",$119.98 ,"$245,000 ",10/5/2017,40,40
3275,5381346,S,NE,9101 Magna Carta LOOP,78754,4,2,1,1,2,2,2004,0.3,"2,487",$100.48 ,"$249,900 ",$98.71 ,"$245,500 ",10/23/2017,33,33
3276,4890221,S,NE,2413 McDonald WAY,78754,4,3,0,1,2,2,2015,0.1,"1,909",$130.91 ,"$249,900 ",$128.86 ,"$246,000 ",10/16/2017,7,7
3277,3039411,S,NE,1704 Bush Coat LN,78754,4,2,1,2,2,2,2004,0.14,"2,330",$107.30 ,"$250,000 ",$105.75 ,"$246,400 ",6/5/2017,6,6
3278,6565567,S,NE,11925 Reedsport TRL,78754,4,2,0,1,1,2,2016,,"1,916",$130.27 ,"$249,602 ",$129.23 ,"$247,602 ",5/12/2017,3,3
3279,7241328,S,NE,6713 Cromarty LN,78754,3,2,0,2,1,2,2007,0.18,"2,051",$121.89 ,"$250,000 ",$120.92 ,"$248,000 ",6/29/2017,10,10
3280,1394361,S,NE,1316 Deupree DR,78753,3,2,1,1,2,2,1984,0.15,"1,422",$175.74 ,"$249,900 ",$174.40 ,"$248,000 ",7/11/2017,25,25
3281,5516252,S,NE,11603 North Oaks DR,78753,3,2,0,2,1,2,1962,0.25,"1,683",$148.54 ,"$250,000 ",$147.36 ,"$248,000 ",7/7/2017,30,30
3282,5057917,S,NE,1413 Brighton LN,78753,3,2,0,2,1,2,1973,0.22,"1,382",$195.01 ,"$269,500 ",$179.81 ,"$248,500 ",10/23/2017,18,18
3283,7002302,S,NE,12101 Timber Heights DR,78754,3,2,0,1,1,2,2006,0.16,"1,799",$138.41 ,"$249,000 ",$138.22 ,"$248,650 ",7/26/2017,2,2
3284,2764491,S,NE,9802 Childress DR,78753,4,2,0,1,1,2,1971,0.18,"1,551",$160.99 ,"$249,700 ",$160.54 ,"$249,000 ",6/6/2017,3,3
3285,4638828,S,NE,11921 Larch Valley DR,78754,3,2,0,1,1,2,2003,0.2,"1,636",$152.75 ,"$249,900 ",$152.75 ,"$249,900 ",9/15/2017,3,3
3286,6344079,S,NE,11004 Barns TRL,78754,3,2,1,2,2,2,2013,0.11,"2,068",$120.84 ,"$249,900 ",$120.84 ,"$249,900 ",7/24/2017,3,3
3287,8309449,S,NE,8402 Furness DR,78753,4,2,0,1,1,2,1980,0.2,"1,838",$149.62 ,"$275,000 ",$136.02 ,"$250,000 ",11/28/2017,4,4
3288,8624590,S,NE,11108 Silo Valley DR,78754,3,2,0,1,1,2,2005,0.19,"1,844",$138.29 ,"$255,000 ",$135.57 ,"$250,000 ",11/16/2017,35,35
3289,6444017,S,NE,11713 Timber Heights DR,78754,3,2,0,1,1,2,2005,0.14,"1,799",$141.75 ,"$255,000 ",$138.97 ,"$250,000 ",8/14/2017,6,6
3290,1908229,S,NE,7013 Cromarty CV,78754,3,2,0,1,1,2,2007,0.18,"2,065",$121.07 ,"$250,000 ",$121.07 ,"$250,000 ",8/16/2017,10,10
3291,5749444,S,NE,11012 Cairnhill CT,78754,3,2,1,2,2,2,2016,0.09,"1,964",$129.84 ,"$255,000 ",$127.29 ,"$250,000 ",7/28/2017,26,26
3292,6985764,S,NE,2024 Nestlewood DR,78754,3,2,1,1,2,2,2013,0.1,"1,591",$157.07 ,"$249,900 ",$157.13 ,"$250,000 ",5/15/2017,2,2
3293,7058419,S,NE,10900 Long Day CV,78754,4,2,1,2,2,2,2005,0.22,"2,596",$96.30 ,"$249,990 ",$97.07 ,"$252,000 ",10/30/2017,14,14
3294,8117398,S,NE,11509 North Oaks DR,78753,3,2,0,3,1,2,1961,,"1,562",$172.54 ,"$269,500 ",$161.65 ,"$252,500 ",6/23/2017,3,3
3295,1530224,S,NE,11317 Dawes PL,78754,4,2,1,2,2,2,2017,,"2,232",$117.38 ,"$261,990 ",$113.58 ,"$253,500 ",9/28/2017,27,27
3296,1971083,S,NE,10206 Willfield DR,78753,3,2,0,2,1,2,1973,0.2,"1,625",$156.31 ,"$254,000 ",$156.31 ,"$254,000 ",11/16/2017,5,5
3297,5179203,S,NE,11112 Wandering WAY,78754,3,2,0,1,M,2,1982,0.22,"1,588",$162.41 ,"$257,900 ",$159.95 ,"$254,000 ",10/13/2017,10,10
3298,9477782,S,NE,1406 Greenwich DR,78753,4,2,0,1,1,2,1971,0.16,"1,650",$157.58 ,"$260,000 ",$154.55 ,"$255,000 ",11/20/2017,21,21
3299,1940101,S,NE,1932 Wayward Sun DR,78754,4,2,1,2,2,2,2007,0.13,"2,282",$111.74 ,"$255,000 ",$111.74 ,"$255,000 ",9/29/2017,7,7
3300,6322930,S,NE,7113 Cromarty CV,78754,4,2,0,2,2,2,2007,0.28,"2,854",$89.35 ,"$255,000 ",$89.35 ,"$255,000 ",8/31/2017,,
3301,2170460,S,NE,11605 Timber Heights DR,78754,3,2,1,2,2,2,2007,0.14,"2,432",$108.92 ,"$264,900 ",$104.85 ,"$255,000 ",6/14/2017,20,20
3302,8378786,S,NE,11307 January DR,78753,3,2,0,1,1,2,1972,0.22,"1,536",$166.02 ,"$255,000 ",$166.67 ,"$256,000 ",7/31/2017,6,6
3303,9906472,S,NE,11308 Dawes PL,78754,3,2,0,1,1,2,2017,,"1,704",$154.92 ,"$263,990 ",$150.52 ,"$256,490 ",7/19/2017,43,43
3304,4874005,S,NE,1713 N Whitaker DR,78754,4,3,1,1,2,2,2017,0.09,"1,854",$138.57 ,"$256,900 ",$138.57 ,"$256,900 ",10/31/2017,3,3
3305,7487855,S,NE,2301 Nestlewood DR,78754,4,3,0,1,2,2,2011,0.11,"1,909",$136.20 ,"$260,000 ",$134.63 ,"$257,000 ",8/7/2017,22,22
3306,1551274,S,NE,11112 Dawes PL,78754,4,2,1,2,2,2,2017,,"2,232",$118.72 ,"$264,990 ",$115.59 ,"$257,990 ",9/28/2017,11,11
3307,4427066,S,NE,1104 Collinwood West DR,78753,3,2,0,2,1,2,2000,0.16,"2,195",$120.73 ,"$265,000 ",$117.54 ,"$258,000 ",10/27/2017,4,4
3308,9565356,S,NE,11209 Bachman DR,78754,4,2,1,2,2,2,2017,,"2,232",$118.72 ,"$264,990 ",$115.99 ,"$258,880 ",9/20/2017,116,116
3309,8850653,S,NE,11309 Kirkland Hill PATH,78754,3,2,1,2,2,2,2014,0.13,"2,068",$127.42 ,"$263,500 ",$125.24 ,"$259,000 ",5/31/2017,28,28
3310,2616459,S,NE,12212 Timber Heights DR,78754,5,2,1,2,2,2,2007,0.17,"3,200",$81.22 ,"$259,900 ",$81.22 ,"$259,900 ",11/14/2017,75,75
3311,9186957,S,NE,5813 Maciver DR,78754,4,2,1,2,2,2,2011,0.25,"2,684",$98.73 ,"$265,000 ",$96.87 ,"$260,000 ",9/22/2017,10,10
3312,8529477,S,NE,9704 Marlborough DR,78753,3,2,0,1,1,2,1971,0.23,"1,489",$167.90 ,"$249,999 ",$174.61 ,"$260,000 ",8/1/2017,3,3
3313,2741368,S,NE,11701 Goddard Bluff CV,78754,3,2,0,1,1,2,2004,0.22,"1,772",$141.03 ,"$249,900 ",$146.73 ,"$260,000 ",7/25/2017,2,2
3314,9200594,S,NE,2133 Horse Wagon DR,78754,3,2,0,1,1,2,2005,0.19,"1,799",$144.52 ,"$260,000 ",$144.80 ,"$260,500 ",10/27/2017,46,46
3315,1045439,S,NE,11109 Hidden Bluff DR,78754,3,2,0,2,1,2,1979,0.24,"2,125",$124.71 ,"$265,000 ",$123.29 ,"$262,000 ",5/18/2017,5,5
3316,3818123,S,NE,4716 Dorchester Heights LN,78754,4,2,1,,2,2,2003,0.21,"2,331",$111.50 ,"$259,900 ",$112.61 ,"$262,500 ",10/31/2017,46,46
3317,4183050,S,NE,1908 Wayward Sun DR,78754,4,2,1,2,2,2,2005,0.11,"2,331",$113.69 ,"$265,000 ",$113.04 ,"$263,500 ",6/30/2017,4,4
3318,6299918,S,NE,2133 Callingwood DR,78754,4,2,1,2,2,2,2007,0.14,"2,563",$103.00 ,"$264,000 ",$103.00 ,"$264,000 ",6/28/2017,4,4
3319,9888734,S,NE,10615 Claywood DR,78753,3,2,1,1,2,2,1999,0.28,"2,136",$123.55 ,"$263,900 ",$124.06 ,"$265,000 ",9/15/2017,3,3
3320,8774069,S,NE,1331 Warrington DR,78753,3,2,0,1,1,2,1975,0.23,"1,679",$157.83 ,"$265,000 ",$157.83 ,"$265,000 ",8/4/2017,28,28
3321,8914011,S,NE,11109 Wet Season DR,78754,3,2,0,2,1,2,2005,0.21,"2,239",$115.68 ,"$259,000 ",$118.36 ,"$265,000 ",6/16/2017,8,8
3322,1698269,S,NE,10602 Denell CIR,78753,4,2,0,1,1,2,1971,0.32,"1,379",$192.17 ,"$265,000 ",$192.89 ,"$266,000 ",8/29/2017,2,2
3323,6796974,S,NE,11040 Short Springs DR,78754,4,2,1,1,2,2,2007,0.12,"2,610",$103.45 ,"$269,995 ",$101.92 ,"$266,000 ",5/26/2017,9,9
3324,4420715,S,NE,11009 Long Winter DR,78754,3,2,0,1,1,2,2005,0.17,"2,239",$120.59 ,"$270,000 ",$119.47 ,"$267,500 ",9/12/2017,43,43
3325,8264265,S,NE,10713 Sorghum Hill CV,78754,4,2,1,1,2,2,2007,0.12,"2,150",$123.21 ,"$264,900 ",$124.65 ,"$268,000 ",9/29/2017,23,23
3326,7340458,S,NE,11508 Satchel DR,78754,4,2,0,1,1,2,2013,0.14,"1,685",$163.20 ,"$274,999 ",$159.05 ,"$268,000 ",6/14/2017,18,18
3327,9317943,S,NE,11104 Dawes PL,78754,4,2,0,1,1,2,2017,,"2,040",$135.78 ,"$276,990 ",$131.56 ,"$268,380 ",7/31/2017,27,27
3328,9316411,S,NE,11100 Dawes PL,78754,4,2,0,1,1,2,2017,,"2,042",$134.18 ,"$273,990 ",$131.73 ,"$268,990 ",8/24/2017,58,58
3329,5951891,S,NE,7113 Mumruffin LN,78754,4,2,0,1,1,2,1995,0.17,"1,942",$138.98 ,"$269,900 ",$138.98 ,"$269,900 ",11/1/2017,70,70
3330,4438147,S,NE,6506 Bramber LN,78754,3,2,1,1,2,2,1993,0.19,"2,001",$134.88 ,"$269,900 ",$134.88 ,"$269,900 ",8/4/2017,11,11
3331,8977378,S,NE,1008 Newport Ave,78753,3,2,0,2,1,2,1964,0.31,"1,384",$191.47 ,"$265,000 ",$196.53 ,"$272,000 ",6/16/2017,4,4
3332,6687619,S,NE,7004 Thistle Hill WAY,78754,4,2,1,2,2,2,2001,0.19,"2,820",$99.29 ,"$280,000 ",$97.09 ,"$273,800 ",6/16/2017,26,26
3333,1278690,S,NE,11617 Rydalwater LN,78754,4,2,0,2,1,2,1992,0.35,"2,174",$126.95 ,"$276,000 ",$126.15 ,"$274,250 ",5/22/2017,11,11
3334,6247537,S,NE,11012 Harvest Time DR,78754,4,3,0,1,2,2,2005,0.17,"2,358",$116.58 ,"$274,900 ",$116.58 ,"$274,900 ",9/1/2017,21,21
3335,2094734,S,NE,12036 Timber Heights DR,78754,3,2,1,2,2,2,2006,0.13,"2,482",$112.37 ,"$278,900 ",$110.76 ,"$274,900 ",5/31/2017,9,9
3336,1111550,S,NE,2604 Chetco DR,78754,4,2,0,1,1,2,2017,,"2,089",$131.64 ,"$274,990 ",$131.64 ,"$274,990 ",7/7/2017,19,19
3337,3885528,S,NE,1037 Wisteria TRL,78753,4,2,0,2,1,2,1978,0.21,"1,973",$139.38 ,"$275,000 ",$139.38 ,"$275,000 ",5/18/2017,1,1
3338,9366615,S,NE,11502 February DR,78753,5,2,1,2,1,0,1971,0.23,"2,042",$146.43 ,"$299,000 ",$135.65 ,"$277,000 ",7/27/2017,12,12
3339,2406326,S,NE,11412 Hollar SQ,78754,3,2,0,1,1,2,2002,0.21,"2,534",$111.68 ,"$283,000 ",$109.71 ,"$278,000 ",7/5/2017,20,20
3340,1651350,S,NE,11724 Arran ST,78754,3,2,0,1,1,2,2016,0.17,"1,925",$148.05 ,"$285,000 ",$145.45 ,"$280,000 ",10/13/2017,17,17
3341,3771617,S,NE,1000 E Applegate DR,78753,3,2,0,2,1,2,1960,0.31,"1,849",$153.60 ,"$284,000 ",$151.43 ,"$280,000 ",7/19/2017,4,4
3342,4439342,S,NE,1315 Warrington DR,78753,4,2,0,1,1,2,1974,0.23,"1,798",$158.51 ,"$285,000 ",$155.73 ,"$280,000 ",6/13/2017,2,2
3343,1878048,S,NE,11425 Glen Falloch CT,78754,3,2,1,2,1,2,2001,0.24,"2,490",$116.43 ,"$289,900 ",$112.85 ,"$281,000 ",9/8/2017,16,16
3344,6599149,S,NE,1414 Manford Hill DR,78753,3,2,0,2,1,2,1972,0.19,"1,436",$208.91 ,"$300,000 ",$204.39 ,"$293,500 ",7/14/2017,7,7
3345,5633806,S,NE,11612 River Oaks TRL,78753,4,2,0,1,1,2,1974,0.4,"1,604",$186.97 ,"$299,900 ",$186.41 ,"$299,000 ",10/19/2017,6,6
3346,8245078,S,NE,3500 Carla DR,78754,3,2,0,1,1,2,1972,0.27,"1,431",$209.29 ,"$299,500 ",$208.94 ,"$299,000 ",7/5/2017,41,41
3347,8143079,S,NE,1311 September DR,78753,3,2,0,1,1,2,1973,0.23,"1,544",$184.52 ,"$284,900 ",$194.30 ,"$300,000 ",5/30/2017,1,1
3348,1400233,S,NE,1206 E Applegate DR,78753,2,2,0,1,1,0,1959,0.44,"2,150",$130.23 ,"$279,997 ",$140.47 ,"$302,000 ",5/26/2017,5,5
3349,2479713,S,NE,11507 April DR,78753,3,2,0,2,1,2,1971,0.2,"1,663",$179.80 ,"$299,000 ",$183.40 ,"$305,000 ",7/12/2017,2,2
3350,1080540,S,NE,11929 Natures BND,78753,4,2,0,,1,2,2012,0.14,"1,885",$172.36 ,"$324,900 ",$166.05 ,"$313,000 ",7/27/2017,43,43
3351,1374327,S,NE,909 Fall Creek DR,78753,3,2,0,1,1,2,1974,0.23,"1,759",$181.35 ,"$319,000 ",$178.51 ,"$314,000 ",10/25/2017,11,11
3352,3448736,S,NE,11200 Bruneau TRL,78754,4,3,1,2,2,2,2017,,"3,107",$106.15 ,"$329,805 ",$104.57 ,"$324,901 ",11/3/2017,46,46
3353,9290673,S,NE,12113 Clackmannan DR,78754,4,2,0,1,1,2,2015,0.17,"2,392",$137.96 ,"$330,000 ",$137.96 ,"$330,000 ",8/15/2017,2,2
3354,5703011,S,NE,7042 Thistle Hill WAY,78754,6,3,1,3,2,2,1999,0.22,"3,887",$91.33 ,"$355,000 ",$86.70 ,"$337,000 ",9/11/2017,48,48
3355,5361108,S,NE,8211 Shenandoah DR,78753,4,2,0,2,1,2,1970,0.21,"1,900",$165.79 ,"$315,000 ",$177.89 ,"$338,000 ",5/31/2017,4,4
3356,2533208,S,NE,11207 Terrace Bluff DR,78754,3,2,0,1,1,2,1983,0.36,"1,970",$172.54 ,"$339,900 ",$172.54 ,"$339,900 ",6/22/2017,4,4
3357,2580793,S,NE,1303 March DR,78753,3,2,0,2,1,2,1974,0.24,"2,034",$172.03 ,"$349,900 ",$169.62 ,"$345,000 ",9/12/2017,5,5
3358,9059847,S,NE,8112 Shenandoah DR,78753,3,2,1,3,1,2,1972,0.24,"1,888",$172.14 ,"$325,000 ",$182.73 ,"$345,000 ",7/24/2017,2,2
3359,1332519,S,NE,8400 Grayledge DR,78753,3,2,0,2,1,2,1971,0.24,"1,680",$219.64 ,"$369,000 ",$208.33 ,"$350,000 ",10/27/2017,12,12
3360,1842429,S,NE,12005 NATURES BND,78753,4,3,1,2,2,2,2012,0.14,"2,343",$153.61 ,"$359,900 ",$151.09 ,"$354,000 ",10/19/2017,48,48
3361,2552599,S,NE,12126 Cottage Promenade CT,78753,3,2,1,3,2,1,2017,0.2,"2,413",$148.78 ,"$359,000 ",$147.12 ,"$355,000 ",10/12/2017,58,81
3362,3965902,S,NE,1200 Somerset Ave,78753,3,2,0,1,1,2,1967,0.32,"2,150",$172.05 ,"$369,900 ",$166.51 ,"$358,000 ",8/9/2017,9,9
3363,9864863,S,NE,12216 Cottage Promenade CT,78753,4,3,1,2,2,1,2016,0.2,"2,443",$149.41 ,"$364,999 ",$147.36 ,"$360,000 ",11/15/2017,100,100
3364,9666910,S,NE,1019 Hermitage DR,78753,4,2,1,2,2,2,1979,0.2,"2,250",$177.76 ,"$399,950 ",$172.44 ,"$388,000 ",11/10/2017,40,40
3365,3973631,S,NE,8206 Shenandoah DR,78753,2,2,0,1,1,2,2003,0.44,"1,911",$206.70 ,"$395,000 ",$206.70 ,"$395,000 ",10/31/2017,4,4
3366,2496860,S,NE,3501 Carla DR,78754,3,2,0,1,1,2,1976,0.61,"1,975",$235.44 ,"$465,000 ",$213.67 ,"$422,000 ",11/3/2017,56,56
3367,9692767,S,NW,12900 Adak CV,78729,3,2,1,1,2,2,1985,0.32,"1,502",$159.72 ,"$239,900 ",$119.84 ,"$180,000 ",7/5/2017,15,15
3368,2517566,S,NW,11505 Sweetwater TRL,78750,3,2,1,1,2,2,1981,0.06,"1,774",$127.96 ,"$227,000 ",$106.26 ,"$188,500 ",7/24/2017,12,12
3369,8215125,S,NW,10057 Woodland Village DR,78750,3,2,0,1,1,2,1975,0.15,"1,385",$141.52 ,"$196,000 ",$140.79 ,"$195,000 ",10/6/2017,3,3
3370,1063099,S,NW,11902 Swan DR,78750,3,2,0,1,1,2,1977,0.2,"1,568",$137.12 ,"$215,000 ",$125.00 ,"$196,000 ",4/28/2017,1,1
3371,1877863,S,NW,13010 Humphrey DR,78729,3,2,1,1,2,2,1986,0.11,"1,265",$166.01 ,"$210,000 ",$157.31 ,"$199,000 ",8/31/2017,6,6
3372,5953165,S,NW,11515 Sandy Loam TRL,78750,3,2,0,1,1,2,1980,0.15,"1,476",$135.43 ,"$199,900 ",$135.43 ,"$199,900 ",11/2/2017,6,6
3373,1489108,S,NW,11610 Birchbark TRL,78750,3,2,0,2,2,2,1983,0.17,"1,695",$135.10 ,"$229,000 ",$120.94 ,"$205,000 ",7/10/2017,27,27
3374,7373572,S,NW,11215 Slippery Elm TRL,78750,3,2,0,1,1,2,1980,0.18,"1,468",$135.56 ,"$199,000 ",$141.69 ,"$208,000 ",9/5/2017,3,3
3375,1846045,S,NW,12103 Old Stage TRL,78750,3,2,0,2,1,2,1976,0.18,"1,441",$152.60 ,"$219,900 ",$145.73 ,"$210,000 ",8/30/2017,36,36
3376,8406872,S,NW,12224 Old Stage TRL,78750,3,2,0,1,1,2,1975,0.16,"1,264",$174.05 ,"$220,000 ",$167.72 ,"$212,000 ",7/21/2017,1,1
3377,5810017,S,NW,11908 Stout Oak TRL,78750,4,2,0,1,1,2,1980,0.16,"1,471",$152.96 ,"$225,000 ",$146.16 ,"$215,000 ",9/22/2017,3,3
3378,8082481,S,NW,12010 Stout Oak TRL,78750,3,2,0,1,1,2,1980,0.16,"1,362",$165.20 ,"$225,000 ",$158.22 ,"$215,500 ",9/18/2017,2,2
3379,3995742,S,NW,11302 Bristle Oak TRL,78750,3,2,0,1,1,2,1980,0.14,"1,241",$160.35 ,"$199,000 ",$178.89 ,"$222,000 ",7/7/2017,7,7
